,customerid,balance,numofproducts,hascrcard,tenure,isactivemember,exited,surname,creditscore,geography,gender,age,estimatedsalary,estimatedsalary_group,age_group,saving,saving_group,creditscore_group,numofproducts_scale,creditscore_scale,age_scale,gender_scale,geography_germany,geography_spain,age_group_21-23,age_group_24-32,age_group_33-44,age_group_45-60,age_group_above 60,numofproducts_2,numofproducts_3,numofproducts_4,saving_group_below 50k,saving_group_50k-100k,saving_group_100k - 150k,saving_group_150k - 200k,saving_group_above 200k,creditscore_group_650-700,creditscore_group_above 700,stay_proba,exit_proba,predicted
7979,15803032,89111.63,1,0,9,0,0,Yen,599,germany,male,38,157239.6,150k - 200k,33-44,1,50k-100k,below 650,0.0,0.4979999999999999,0.27027027027027034,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.3338495584636235,0.6661504415363765,1.0
7980,15665129,132527.9,2,1,1,1,0,Kapustin,545,germany,male,33,107429.71,100k - 150k,33-44,1,100k - 150k,below 650,0.3333333333333333,0.39,0.2027027027027027,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.8153708149116927,0.1846291850883073,0.0
7981,15628272,114997.42,1,0,9,0,0,Singh,774,france,female,36,75304.09,50k - 100k,33-44,1,100k - 150k,above 700,0.0,0.848,0.24324324324324326,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.40749152387242626,0.5925084761275737,0.0
7982,15678206,161798.53,1,0,6,0,0,Yeh,464,france,male,46,182944.47,150k - 200k,45-60,1,150k - 200k,below 650,0.0,0.22799999999999998,0.37837837837837845,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.17548464950911746,0.8245153504908825,1.0
7983,15678427,96129.32,2,1,2,1,0,Genovese,696,germany,female,27,5983.7,1k-20k,24-32,1,50k-100k,650-700,0.3333333333333333,0.6920000000000001,0.12162162162162166,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0.8988919558549109,0.10110804414508914,0.0
7984,15678067,0.0,2,0,3,0,0,Boyle,667,spain,male,45,163655.01,150k - 200k,45-60,0,no saving,650-700,0.3333333333333333,0.634,0.36486486486486486,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.4858941168741787,0.5141058831258213,0.0
7985,15793331,133050.97,2,0,5,0,0,Blair,812,france,male,32,89385.92,50k - 100k,24-32,1,100k - 150k,above 700,0.3333333333333333,0.924,0.1891891891891892,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0.9147389207631857,0.08526107923681424,0.0
7986,15699532,120124.35,2,1,8,1,0,Okagbue,516,france,male,51,168773.54,150k - 200k,45-60,1,100k - 150k,below 650,0.3333333333333333,0.33199999999999996,0.445945945945946,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.6914361687051889,0.3085638312948111,0.0
7987,15605827,0.0,2,0,8,0,0,Khan,645,france,male,39,96864.36,50k - 100k,33-44,0,no saving,below 650,0.3333333333333333,0.59,0.2837837837837838,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.8072054872394534,0.19279451276054654,0.0
7988,15643635,133705.74,1,0,5,0,0,Robertson,664,spain,male,32,134455.84,100k - 150k,24-32,1,100k - 150k,650-700,0.0,0.628,0.1891891891891892,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0.7246883955099248,0.27531160449007513,0.0
7989,15787710,0.0,2,0,9,0,0,Tikhonov,427,spain,female,39,28368.37,20k-50k,33-44,0,no saving,below 650,0.3333333333333333,0.15399999999999991,0.2837837837837838,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.6818409140253968,0.3181590859746032,0.0
7990,15614137,0.0,2,0,7,0,0,MacDonald,685,france,female,40,103898.59,100k - 150k,33-44,0,no saving,650-700,0.3333333333333333,0.67,0.2972972972972973,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.7379562902354315,0.26204370976456853,0.0
7991,15754494,152805.05,1,0,4,0,0,Ah Mouy,585,france,female,33,63239.65,50k - 100k,33-44,1,150k - 200k,below 650,0.0,0.46999999999999986,0.2027027027027027,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.38785497873305796,0.612145021266942,0.0
7992,15713440,151701.45,3,1,1,1,1,Barese,519,germany,female,21,170138.68,150k - 200k,21-23,1,150k - 200k,below 650,0.6666666666666667,0.33799999999999997,0.040540540540540515,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.08336331499318617,0.9166366850068138,1.0
7993,15803479,0.0,2,1,1,1,0,Winter-Irving,708,france,female,67,3837.08,1k-20k,above 60,0,no saving,above 700,0.3333333333333333,0.7159999999999999,0.6621621621621623,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.737715971861908,0.26228402813809204,0.0
7994,15709639,112465.06,1,1,5,1,0,Wilson,717,france,female,22,92977.75,50k - 100k,21-23,1,100k - 150k,above 700,0.0,0.7339999999999999,0.05405405405405406,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.7421733135518216,0.2578266864481784,0.0
7995,15601719,156007.09,1,0,6,0,0,Fiorentino,465,germany,male,24,191368.37,150k - 200k,24-32,1,150k - 200k,below 650,0.0,0.22999999999999998,0.08108108108108109,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5180906667398127,0.48190933326018726,0.0
7996,15772482,132405.52,3,0,3,0,1,Iloerika,829,germany,male,28,104889.2,100k - 150k,24-32,1,100k - 150k,above 700,0.6666666666666667,0.9580000000000001,0.13513513513513514,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0.07810227480732446,0.9218977251926755,1.0
7997,15591489,142662.68,1,0,5,0,0,Davison,826,france,male,26,60285.3,50k - 100k,24-32,1,100k - 150k,above 700,0.0,0.9520000000000001,0.10810810810810811,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.7238105488597859,0.27618945114021415,0.0
7998,15629002,102603.3,2,1,8,1,0,Hamilton,747,germany,male,36,180693.61,150k - 200k,33-44,1,100k - 150k,above 700,0.3333333333333333,0.7939999999999999,0.24324324324324326,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0.822121138279942,0.17787886172005793,0.0
7999,15798053,0.0,2,0,9,0,0,Nnachetam,707,spain,male,32,126475.79,100k - 150k,24-32,0,no saving,above 700,0.3333333333333333,0.7139999999999999,0.1891891891891892,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.9157481011086923,0.08425189889130773,0.0
8000,15753895,0.0,2,0,1,0,0,Blue,590,spain,male,37,133535.99,100k - 150k,33-44,0,no saving,below 650,0.3333333333333333,0.47999999999999987,0.25675675675675674,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.797219097015034,0.20278090298496596,0.0
8001,15595426,105000.85,2,1,6,1,1,Madukwe,603,spain,male,57,87412.24,50k - 100k,45-60,1,100k - 150k,below 650,0.3333333333333333,0.5059999999999999,0.527027027027027,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.6498362458940617,0.35016375410593825,0.0
8002,15645815,0.0,2,1,5,1,0,Mills,615,france,male,45,164886.64,150k - 200k,45-60,0,no saving,below 650,0.3333333333333333,0.5299999999999999,0.36486486486486486,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.6768952749241418,0.3231047250758582,0.0
8003,15632848,69518.95,1,0,1,0,0,Ferrari,634,france,female,36,116238.39,100k - 150k,33-44,1,50k-100k,below 650,0.0,0.568,0.24324324324324326,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.40924361854037894,0.5907563814596211,0.0
8004,15703068,126145.54,2,1,8,1,0,Nixon,716,germany,male,41,138051.19,100k - 150k,33-44,1,100k - 150k,above 700,0.3333333333333333,0.7319999999999999,0.3108108108108108,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0.8287996874132683,0.17120031258673174,0.0
8005,15791513,138937.35,1,1,4,1,1,Manfrin,647,france,male,41,101617.64,100k - 150k,33-44,1,100k - 150k,below 650,0.0,0.594,0.3108108108108108,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.6998818488591596,0.3001181511408404,0.0
8006,15587210,113581.98,1,0,10,0,0,McCartney,591,germany,female,44,1985.41,1k-20k,33-44,1,100k - 150k,below 650,0.0,0.4819999999999999,0.35135135135135137,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.18764753296764414,0.8123524670323559,1.0
8007,15793803,112572.39,1,0,1,0,0,Robinson,574,france,male,34,165626.6,150k - 200k,33-44,1,100k - 150k,below 650,0.0,0.44800000000000006,0.21621621621621623,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.4926991586736128,0.5073008413263872,0.0
8008,15787756,114514.71,2,0,10,0,1,Nkemdirim,467,germany,male,51,177784.68,150k - 200k,45-60,1,100k - 150k,below 650,0.3333333333333333,0.23399999999999999,0.445945945945946,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.24355734898638315,0.7564426510136169,1.0
8009,15723437,0.0,2,1,2,1,0,Sal,701,france,female,35,65765.22,50k - 100k,33-44,0,no saving,above 700,0.3333333333333333,0.7020000000000001,0.22972972972972977,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.8693294621258356,0.13067053787416436,0.0
8010,15702715,0.0,2,1,10,1,0,Kao,747,france,female,34,50759.8,50k - 100k,33-44,0,no saving,above 700,0.3333333333333333,0.7939999999999999,0.21621621621621623,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.8646347856074786,0.13536521439252133,0.0
8011,15809872,84906.45,1,0,2,0,0,Ikechukwu,650,france,male,32,163216.48,150k - 200k,24-32,1,50k-100k,below 650,0.0,0.6,0.1891891891891892,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.735718970453682,0.26428102954631805,0.0
8012,15644295,126816.18,1,1,2,1,0,Hargreaves,731,spain,female,39,74850.93,50k - 100k,33-44,1,100k - 150k,above 700,0.0,0.7619999999999999,0.2837837837837838,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.5882001307934783,0.41179986920652173,0.0
8013,15778694,105249.76,2,1,1,1,0,Sievier,638,germany,female,26,23491.09,20k-50k,24-32,1,100k - 150k,below 650,0.3333333333333333,0.576,0.10810810810810811,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0.8594910350582409,0.1405089649417591,0.0
8014,15759555,0.0,2,0,2,0,0,Murphy,569,spain,male,41,134272.57,100k - 150k,33-44,0,no saving,below 650,0.3333333333333333,0.43800000000000006,0.3108108108108108,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.797219097015034,0.20278090298496596,0.0
8015,15631406,109387.9,1,0,5,0,0,Munro,459,germany,male,50,155721.15,150k - 200k,45-60,1,100k - 150k,below 650,0.0,0.21799999999999997,0.4324324324324324,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.07666644008025503,0.923333559919745,1.0
8016,15616676,122478.51,1,0,3,0,1,Donnelly,632,germany,male,23,147230.77,100k - 150k,21-23,1,100k - 150k,below 650,0.0,0.564,0.0675675675675676,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.39433377199253505,0.605666228007465,0.0
8017,15771154,137732.23,2,1,8,1,0,North,683,france,female,73,133210.44,100k - 150k,above 60,1,100k - 150k,650-700,0.3333333333333333,0.666,0.7432432432432432,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0.7917483921175512,0.20825160788244879,0.0
8018,15669491,157866.77,1,1,2,1,0,Cruz,850,france,female,46,18986.12,1k-20k,45-60,1,150k - 200k,above 700,0.0,0.9999999999999999,0.37837837837837845,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0.23781204948244472,0.7621879505175553,1.0
8019,15697691,0.0,1,1,6,1,0,Sinclair,512,france,female,41,100507.81,100k - 150k,33-44,0,no saving,below 650,0.0,0.32399999999999995,0.3108108108108108,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6093413567094652,0.39065864329053474,0.0
8020,15665180,136789.14,1,0,3,0,1,Vasiliev,616,france,female,31,59346.4,50k - 100k,24-32,1,100k - 150k,below 650,0.0,0.5319999999999999,0.1756756756756757,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5686696750739808,0.43133032492601925,0.0
8021,15752588,0.0,2,1,1,1,0,Vasilyeva,664,france,male,36,95372.64,50k - 100k,33-44,0,no saving,650-700,0.3333333333333333,0.628,0.24324324324324326,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.9245130660189244,0.07548693398107566,0.0
8022,15743051,144684.03,1,1,10,1,0,Hamilton,694,france,male,30,31805.49,20k-50k,24-32,1,100k - 150k,650-700,0.0,0.6880000000000001,0.16216216216216217,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0.8692518989237993,0.13074810107620072,0.0
8023,15571873,107065.31,1,1,9,1,0,Sung,655,france,male,24,51959.82,50k - 100k,24-32,1,100k - 150k,650-700,0.0,0.61,0.08108108108108109,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0.8692518989237993,0.13074810107620072,0.0
8024,15679743,91301.72,1,1,8,1,0,Genovesi,607,france,female,33,130824.57,100k - 150k,33-44,1,50k-100k,below 650,0.0,0.5139999999999999,0.2027027027027027,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.6179768440252591,0.38202315597474085,0.0
8025,15769412,207034.96,2,0,4,0,1,Atkinson,684,spain,male,39,157694.76,150k - 200k,33-44,1,above 200k,650-700,0.3333333333333333,0.668,0.2837837837837838,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0.47020753557201245,0.5297924644279876,0.0
8026,15775124,0.0,2,1,8,1,0,Watterston,763,spain,male,37,933.38,below 1k,33-44,0,no saving,above 700,0.3333333333333333,0.826,0.25675675675675674,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.9175716925566534,0.0824283074433466,0.0
8027,15732113,0.0,1,1,8,1,0,Butters,671,spain,male,50,2560.11,1k-20k,45-60,0,no saving,650-700,0.0,0.642,0.4324324324324324,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.36842535358330775,0.6315746464166923,1.0
8028,15578141,0.0,1,1,3,1,1,Chien,592,spain,male,38,12905.89,1k-20k,33-44,0,no saving,below 650,0.0,0.4839999999999999,0.27027027027027034,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6937073557778282,0.3062926442221718,0.0
8029,15595874,0.0,2,0,6,0,0,Gorbunova,666,spain,female,36,176692.87,150k - 200k,33-44,0,no saving,650-700,0.3333333333333333,0.632,0.24324324324324326,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.7228454640360131,0.27715453596398687,0.0
8030,15755642,0.0,2,1,5,1,0,Bulgakov,667,france,male,34,102908.63,100k - 150k,33-44,0,no saving,650-700,0.3333333333333333,0.634,0.21621621621621623,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.92376082117082,0.07623917882917997,0.0
8031,15576526,0.0,2,1,6,1,0,Steele,850,spain,male,36,41291.05,20k-50k,33-44,0,no saving,above 700,0.3333333333333333,0.9999999999999999,0.24324324324324326,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.9089863798943746,0.0910136201056254,0.0
8032,15792489,0.0,2,0,9,0,0,Polyakova,622,spain,male,42,119127.06,100k - 150k,33-44,0,no saving,below 650,0.3333333333333333,0.5439999999999999,0.3243243243243243,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.804943070992409,0.19505692900759103,0.0
8033,15733705,92472.1,2,1,8,1,0,Bull,577,france,female,30,126434.61,100k - 150k,24-32,1,50k-100k,below 650,0.3333333333333333,0.45399999999999985,0.16216216216216217,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.9490196830586722,0.050980316941327784,0.0
8034,15807221,0.0,2,0,1,0,0,Weaver,555,spain,male,21,103901.35,100k - 150k,21-23,0,no saving,below 650,0.3333333333333333,0.41000000000000003,0.040540540540540515,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.8684100982879701,0.13158990171202983,0.0
8035,15573045,127738.75,2,1,10,1,0,Earl,547,france,male,62,85153.0,50k - 100k,above 60,1,100k - 150k,below 650,0.3333333333333333,0.394,0.5945945945945947,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0.8324944068574645,0.1675055931425355,0.0
8036,15756824,101242.98,2,0,5,0,0,Giordano,613,germany,female,50,12493.61,1k-20k,45-60,1,100k - 150k,below 650,0.3333333333333333,0.5259999999999999,0.4324324324324324,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.16635996098077588,0.8336400390192241,1.0
8037,15773520,92599.55,2,1,4,1,0,Begg,672,france,female,43,167336.78,150k - 200k,33-44,1,50k-100k,650-700,0.3333333333333333,0.644,0.3378378378378379,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0.8908897063186101,0.1091102936813899,0.0
8038,15627439,0.0,2,1,10,1,0,Pickering,624,spain,female,36,186180.42,150k - 200k,33-44,0,no saving,below 650,0.3333333333333333,0.5479999999999999,0.24324324324324326,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.8509522507744293,0.1490477492255707,0.0
8039,15701439,0.0,4,0,1,0,1,Fanucci,698,spain,female,50,88566.9,50k - 100k,45-60,0,no saving,650-700,1.0,0.6960000000000001,0.4324324324324324,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.00512400192699114,0.9948759980730089,1.0
8040,15785352,82373.94,1,0,6,0,1,Chang,606,france,male,37,172526.9,150k - 200k,33-44,1,50k-100k,below 650,0.0,0.5119999999999999,0.25675675675675674,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.5390106927666107,0.46098930723338927,0.0
8041,15616525,141356.47,1,0,4,0,0,Sopuluchi,720,spain,male,31,137985.69,100k - 150k,24-32,1,100k - 150k,above 700,0.0,0.7399999999999999,0.1756756756756757,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.7162195587571913,0.2837804412428087,0.0
8042,15717489,0.0,1,0,9,0,1,Martin,835,france,male,23,19793.73,1k-20k,21-23,0,no saving,above 700,0.0,0.9699999999999999,0.0675675675675676,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6630502917761689,0.336949708223831,0.0
8043,15795737,72664.0,2,1,3,1,0,McNaughtan,771,spain,female,47,107874.39,100k - 150k,45-60,1,50k-100k,above 700,0.3333333333333333,0.842,0.39189189189189194,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0.629252664739867,0.37074733526013304,0.0
8044,15693877,123365.34,2,0,3,0,0,Stewart,811,france,female,47,171995.34,150k - 200k,45-60,1,100k - 150k,above 700,0.3333333333333333,0.922,0.39189189189189194,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0.34533226527201855,0.6546677347279815,1.0
8045,15576111,121898.58,1,0,5,0,0,Reagan,734,germany,male,33,61829.89,50k - 100k,33-44,1,100k - 150k,above 700,0.0,0.7679999999999999,0.2027027027027027,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.3060888286610578,0.6939111713389422,1.0
8046,15595713,0.0,1,1,6,1,0,Heller,548,spain,male,33,31728.35,20k-50k,33-44,0,no saving,below 650,0.0,0.396,0.2027027027027027,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6997076302788152,0.3002923697211848,0.0
8047,15808868,103696.97,3,0,3,0,1,Nwokeocha,652,france,female,31,155221.05,150k - 200k,24-32,1,100k - 150k,650-700,0.6666666666666667,0.604,0.1756756756756757,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0.11041159688270274,0.8895884031172973,1.0
8048,15708193,0.0,2,0,2,0,0,Liu,707,france,male,33,130866.95,100k - 150k,33-44,0,no saving,above 700,0.3333333333333333,0.7139999999999999,0.2027027027027027,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.8281680693814634,0.17183193061853666,0.0
8049,15697801,74129.18,2,1,1,1,1,Sokolova,605,germany,female,56,62199.78,50k - 100k,45-60,1,50k-100k,below 650,0.3333333333333333,0.5099999999999999,0.5135135135135136,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.4134495081568399,0.5865504918431601,0.0
8050,15770121,0.0,1,0,9,0,0,Bancroft,623,france,female,34,24255.21,20k-50k,33-44,0,no saving,below 650,0.0,0.5459999999999999,0.21621621621621623,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3791563349019631,0.6208436650980369,0.0
8051,15800524,185379.02,1,0,3,0,0,Nnanna,686,germany,male,29,64679.07,50k - 100k,24-32,1,150k - 200k,650-700,0.0,0.672,0.14864864864864863,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.49908457072090817,0.5009154292790918,0.0
8052,15686236,118087.68,1,0,1,0,1,Trevisani,525,germany,female,47,88120.78,50k - 100k,45-60,1,100k - 150k,below 650,0.0,0.35,0.39189189189189194,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.03961056558239773,0.9603894344176023,1.0
8053,15659807,109402.13,1,1,8,1,0,Nwachinemelu,657,spain,male,41,66463.62,50k - 100k,33-44,1,100k - 150k,650-700,0.0,0.614,0.3108108108108108,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.7174308472221671,0.28256915277783284,0.0
8054,15736078,130367.87,1,0,7,0,1,Ting,730,germany,female,33,15142.1,1k-20k,33-44,1,100k - 150k,above 700,0.0,0.7599999999999999,0.2027027027027027,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.1818806650337742,0.8181193349662258,1.0
8055,15620836,108410.87,2,0,2,0,0,Lo Duca,816,germany,female,34,102908.91,100k - 150k,33-44,1,100k - 150k,above 700,0.3333333333333333,0.932,0.21621621621621623,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0.4895904570882268,0.5104095429117732,0.0
8056,15698184,90408.16,2,0,2,0,0,Marshall,484,france,female,50,48170.57,20k-50k,45-60,1,50k-100k,below 650,0.3333333333333333,0.2679999999999999,0.4324324324324324,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.37446849372560187,0.6255315062743981,0.0
8057,15717643,90425.15,2,1,6,1,0,Band,728,france,female,34,11597.69,1k-20k,33-44,1,50k-100k,above 700,0.3333333333333333,0.7559999999999999,0.21621621621621623,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0.8957589411983258,0.10424105880167417,0.0
8058,15776596,140094.59,1,0,6,0,1,Ferri,730,spain,female,39,172450.04,150k - 200k,33-44,1,100k - 150k,above 700,0.0,0.7599999999999999,0.2837837837837838,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.34983425875088825,0.6501657412491118,1.0
8059,15814757,0.0,2,1,9,1,0,Carter,477,spain,male,31,184061.17,150k - 200k,24-32,0,no saving,below 650,0.3333333333333333,0.254,0.1756756756756757,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9595656120160743,0.040434387983925735,0.0
8060,15812607,95439.4,1,1,6,1,1,Wilson,663,germany,female,46,21038.58,20k-50k,45-60,1,50k-100k,650-700,0.0,0.626,0.37837837837837845,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.14363579444183128,0.8563642055581687,1.0
8061,15663888,204017.4,2,0,6,0,0,Connor,549,germany,male,34,109538.35,100k - 150k,33-44,1,above 200k,below 650,0.3333333333333333,0.398,0.21621621621621623,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.2206145400797872,0.7793854599202128,1.0
8062,15748882,0.0,2,0,9,0,0,Reid,714,spain,male,29,129192.55,100k - 150k,24-32,0,no saving,above 700,0.3333333333333333,0.7279999999999999,0.14864864864864863,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.9068828760255383,0.09311712397446174,0.0
8063,15690829,137115.16,1,0,3,0,1,Sandefur,430,germany,male,49,146516.86,100k - 150k,45-60,1,100k - 150k,below 650,0.0,0.15999999999999992,0.4189189189189189,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.06944232366950565,0.9305576763304944,1.0
8064,15695819,134740.19,2,0,5,0,0,Bidwill,504,germany,male,43,181430.91,150k - 200k,33-44,1,100k - 150k,below 650,0.3333333333333333,0.30799999999999994,0.3378378378378379,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.6165050077279914,0.3834949922720086,0.0
8065,15696834,0.0,2,0,5,0,0,Cone,530,france,female,29,121451.21,100k - 150k,24-32,0,no saving,below 650,0.3333333333333333,0.36,0.14864864864864863,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.856370064584366,0.14362993541563393,0.0
8066,15797710,98955.87,1,1,4,1,0,Saunders,619,germany,male,29,131712.51,100k - 150k,24-32,1,50k-100k,below 650,0.0,0.5379999999999999,0.14864864864864863,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7405686264223066,0.25943137357769336,0.0
8067,15700654,49157.09,2,0,9,0,0,Liardet,617,germany,male,44,53294.17,50k - 100k,33-44,1,below 50k,below 650,0.3333333333333333,0.5339999999999999,0.35135135135135137,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0.43096344019930544,0.5690365598006946,0.0
8068,15583764,130240.33,1,0,1,0,0,Wilkes,791,germany,male,31,96546.55,50k - 100k,24-32,1,100k - 150k,above 700,0.0,0.882,0.1756756756756757,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.4910371086255574,0.5089628913744426,0.0
8069,15688849,108019.27,3,1,1,1,1,Martin,609,france,male,48,184524.65,150k - 200k,45-60,1,100k - 150k,below 650,0.6666666666666667,0.5179999999999999,0.40540540540540543,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0.044336802733153435,0.9556631972668466,1.0
8070,15661473,126725.25,1,0,4,0,1,Boni,780,germany,male,51,195259.31,150k - 200k,45-60,1,100k - 150k,above 700,0.0,0.86,0.445945945945946,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.08160024998710436,0.9183997500128956,1.0
8071,15601030,96693.66,1,1,5,1,0,Patel,777,germany,female,34,172618.52,150k - 200k,33-44,1,50k-100k,above 700,0.0,0.854,0.21621621621621623,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.4592081423247518,0.5407918576752482,0.0
8072,15789557,129810.6,1,1,7,1,0,Howell-Price,817,germany,female,27,59259.44,50k - 100k,24-32,1,100k - 150k,above 700,0.0,0.934,0.12162162162162166,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.5867783154624244,0.41322168453757563,0.0
8073,15745250,156652.13,1,0,8,0,1,Simpson,850,france,male,58,25899.21,20k-50k,45-60,1,150k - 200k,above 700,0.0,0.9999999999999999,0.5405405405405406,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0.1840235541543428,0.8159764458456572,1.0
